item_id,score,type,subscription_period,subscription_start,subscription_end,member_id
smith-dictionary-greek-roman,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sitwell-southern-baroque-art,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sinnett-growth-soul,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sinclair-jungle,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sinclair-anne-severn-fieldings,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sile-unclear-unclear,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
sidgwick-london-mixture,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-plays-pleasant-unpleasant,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-peace-conference-hints,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-misalliance,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
shaw-man-superman,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
september,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
langland-piers-ploughman,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mckenna-soliloquy,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
de-la-mare-memoirs-midget,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-oliver-twist,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-little-dorrit,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-hard-times,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-great-expectations,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-dombey,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-david-copperfield,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickens-barnaby-rudge,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dell-moon-calf,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dell-janet-march-novel,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dell-ever-child,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dekker-seven-deadly-sinnes,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
deirdre,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
defoe-moll-flanders-roxana,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
de-la-mare-riddle,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
davies-autobiography-super-tramp,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dostoyevsky-eternal-husband-stories,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dane-wandering-stars,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dane-regiment-women,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dane-legend,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dane-first-blade-comedy,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cunningham-principle-relativity,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cummings-tulips-chimneys,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
croly-new-republic,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
croce-poetry-dante,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
crane-maggie-girl-streets,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
craig-theatre-advancing,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
coyle-widows-house-novel,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
coventry-patmore,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
corkery-threshold-quiet,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-shadow-line-confession,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dickensian-magazine-dickens,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dostoyevsky-letters-fyodor-michailovitch,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-outcast-islands,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
english-italian-dictionary,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
french-grammar,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freeman-portrait-george-moore,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
frazier-golden-bough-study,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
foster-coquette-history-eliza,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
forster-howards-end,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ford-joseph-conrad-personal,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ford-good-soldier,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ford-best-plays-john,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fletcher-secret-barbican-stories,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fletcher-preludes-symphonies,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fletcher-kang-vase,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
fletcher-charing-cross-mystery,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
firbank-odette,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
essays-e-20,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ellis-kanga-creek-australian,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dostoyevsky-possessed,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ellis-evolution-modesty-phenomena,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
eliot-waste-land,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
eliot-sacred-wood-essays,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
eaton-famous-poison-trials,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
eastman-enjoyment-poetry,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dunsany-king-elflands-daughter,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dunsany-five-plays,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
drummond-greatest-thing-world,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-twelve-men,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dreiser-jennie-gerhardt,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
douglas-sunday-express,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
douglas-old-calabria,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
doughty-travels-arabia-deserta,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
dostoyevsky-white-nights-stories,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-set-six,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-nigger-narcissus,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
mcalmon-companion-volume,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
austen-emma,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-things-interested-second,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-mr-prohack,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-buried-alive,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beerbohm-zuleika-dobson,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beer-stephen-crane-study,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
barrie-kiss-cinderella,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
barrie-half-hours,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
barrie-admirable-crichton,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
barbellion-last-diary,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
baker-modern-american-plays,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bacot-three-tibetan-mysteries,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
austen-sense-sensibility,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
austen-pride-prejudice,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
austen-lady-susan,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
asquith-autobiography-margot-asquith,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beresford-candidate-truth,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
armstrong-groper,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
arlen-piracy,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
arlen-green-hat,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
ariel,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
archer-old-drama-new,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
andreyev-samson-chains-posthumous,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
andreyev-gets-slapped-play,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-windy-mcphersons,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-story-tellers-story,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-poor-white,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anderson-horses-men-tales,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
anatole-france,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
akins-declassee-daddys-gone,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
adams-siege,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bennett-united-states,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beresford-early-history-jacob,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-mirror-sea,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
butts-speed-plough-stories,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
conrad-arrow-gold,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
coleridge-lectures-notes-shakespeare,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
city-dreadful-night,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
chesterton-george-bernard-shaw,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
channing-united-states-america,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cellini-life-benvenuto-cellini,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cather-youth-bright-medusa,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cather-one,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cather-antonia,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
carr-philosophy-benedetto-croce,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
carpenter-loves-coming-age,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cannan-pink-roses,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
callender-windmill-stories-essays,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
cabell-jurgen-comedy-justice,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
butler-erewhon-revisited-twenty,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beresford-invisible-event,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
burney-diary-letters-madame,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
burnett-sara-crewe-happened,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
burnett-little-lord-fauntleroy,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
brooke-john-webster-elizabethan,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bronte-villette,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
brandes-main-currents-nineteenth,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bradley-story-flamenca,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
boyd-wheat,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
boyd-contemporary-drama-ireland,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
borrow-lavengro-scholar-gypsy,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
borden-romantic-woman,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
blasco-ibanez-mare-nostrum-sea,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
bergman-gods-orchid,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
beresford-unity,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-collected-papers,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-introductory-lectures-psycho,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
freud-psychopathology-everyday-life,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
johnston-mrs-warrens-daughter,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-fantasia-unconscious,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-england-england-stories,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-boy-bush,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-aarons-rod,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
larbaud-o-barnabooth-diary,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
abercrombie-principles-english-prosody,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
landor-hellenics,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
landmark,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lagerlof-marbacka,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
kennedy-constant-nymph,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
keith-sanskrit-drama-origin,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
kaye-smith-joanna-godden,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jung-psychological-types,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
joyce-exiles,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
johnson-contemporary-novelists-women,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
lawrence-studies-classic-american,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
john-donne,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jesperson-language-nature-development,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jerome-three-men-bummel,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jerome-diary-pilgrimage,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
japanese-fairy-tales,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
jameson-imprudence,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-wings-dove,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-spoils-poynton,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-sense-past,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-princess-casamassima,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
james-maisie-knew,1.0,popular (current),1924-03-28/1925-03-28,1924-03-28,1925-03-28,hemingway-ernest
